mmsi,event_id,flag,nearest_ais_km,unmatched,vessel_class,size_category,speed_knots,heading,turn_off,turn_on,lat,lon,label
241471886,16836,Greece,104.3,False,tanker,small,8.4,143.6,2024-04-26T03:00:00,2024-04-26T08:23:29.721493,-1.1452,-15.5372,0
233210384,4471,UK,34.6,False,cargo,small,11.7,239.2,2024-12-06T17:00:00,2024-12-06T17:40:57.185339,-0.8737,-9.2394,0
637952116,2896,Liberia,134.5,False,container,medium,7.5,233.7,2024-01-15T05:00:00,2024-01-15T05:06:00,15.4248,109.3296,0
671723280,1581,Togo,83.7,True,tanker,medium,0.0,163.8,2024-04-15T18:00:00,2024-04-16T14:14:45.934107,35.662,-5.4812,1
613086553,9481,Cameroon,2.0,False,tanker,large,7.4,112.1,2024-12-14T13:00:00,2024-12-14T13:06:00,2.6428,77.4744,0
233545187,13249,UK,51.2,False,cargo,medium,15.7,23.1,2024-06-29T03:00:00,2024-06-29T06:27:57.239131,41.291,-9.2099,0
538102732,3603,Marshall Islands,27.4,False,cargo,medium,11.6,59.1,2024-12-22T04:00:00,2024-12-22T10:12:16.536327,4.1625,105.9109,0
257035527,13526,Norway,69.5,False,tanker,medium,4.9,253.2,2024-03-17T19:00:00,2024-03-18T01:02:16.652055,7.1319,114.7399,0
626258155,5196,Gabon,176.1,True,tanker,VLCC,4.1,340.8,2024-06-12T23:00:00,2024-06-12T23:30:00,46.1652,39.6023,1
353610897,10076,Panama,2.0,False,cargo,medium,11.9,177.6,2024-09-10T10:00:00,2024-09-10T11:47:01.461939,46.3708,-10.0203,0
239177243,7911,Greece,35.5,False,cargo,medium,8.0,359.3,2024-06-16T14:00:00,2024-06-16T18:03:50.995109,12.6505,-4.0792,0
674722157,15274,Tanzania,14.2,False,container,small,8.1,147.3,2024-09-09T06:00:00,2024-09-09T06:06:00,48.6348,-39.5129,0
613875987,19055,Cameroon,109.1,False,bulk_carrier,small,8.3,226.2,2024-07-27T18:00:00,2024-07-27T22:04:18.983835,30.2495,13.7377,0
671054587,18190,Togo,5.6,False,cargo,large,3.8,266.2,2024-08-13T18:00:00,2024-08-13T18:47:02.875478,39.1545,29.4532,0
257881740,11607,Norway,115.2,False,container,large,8.7,321.5,2024-09-03T12:00:00,2024-09-03T16:43:19.705286,16.5034,107.5177,0
671964007,6314,Togo,39.9,False,cargo,large,16.2,249.6,2024-11-23T08:00:00,2024-11-23T08:06:00,-4.5284,3.6896,0
626462666,845,Gabon,188.4,False,tanker,large,3.6,224.6,2024-04-02T23:00:00,2024-04-03T20:47:56.328348,51.8192,137.6435,1
258188284,3452,Norway,170.6,False,tanker,medium,5.5,148.9,2024-08-03T03:00:00,2024-08-03T12:34:06.454376,49.5326,134.737,1
441146357,262,South Korea,48.4,False,tanker,VLCC,13.0,4.5,2024-06-07T11:00:00,2024-06-07T15:12:31.061948,41.2307,-30.0757,0
674227945,5175,Tanzania,167.3,True,tanker,large,5.0,336.5,2024-01-14T08:00:00,2024-01-14T16:59:07.647491,36.9754,22.1269,1
671545546,6361,Togo,54.3,False,cargo,small,8.9,208.3,2024-03-18T20:00:00,2024-03-18T20:06:00,12.8916,-9.9687,0
369937053,6435,USA,61.9,False,bulk_carrier,VLCC,15.3,120.4,2024-10-13T06:00:00,2024-10-13T06:06:00,8.2509,72.1748,0
538735320,816,Marshall Islands,73.6,True,container,large,15.0,228.0,2024-06-13T04:00:00,2024-06-13T06:14:45.925836,35.2618,30.5392,0
414984412,17518,China,57.7,False,other,small,10.4,162.7,2024-08-26T10:00:00,2024-08-26T11:56:22.136249,40.4693,-20.9493,0
355961276,3670,Panama,76.3,False,cargo,large,4.5,196.3,2024-03-07T07:00:00,2024-03-07T07:06:00,13.1009,113.4747,0
440850912,10275,South Korea,130.7,False,fishing,large,7.5,264.1,2024-06-14T21:00:00,2024-06-14T23:22:47.186572,-6.0037,53.0595,0
674525713,15380,Tanzania,94.6,False,tanker,small,11.3,157.0,2024-04-03T15:00:00,2024-04-03T18:06:49.845421,48.2847,-30.1265,0
636217951,1399,Liberia,214.9,False,tanker,medium,6.6,357.4,2024-04-11T20:00:00,2024-04-12T17:31:51.321674,43.5419,39.9372,1
613631583,4818,Cameroon,152.1,True,cargo,large,7.7,150.3,2024-10-17T16:00:00,2024-10-18T17:00:29.812500,21.3559,67.0251,1
538166122,122,Marshall Islands,59.9,True,tanker,VLCC,0.0,31.0,2024-08-24T18:00:00,2024-08-25T20:16:52.511150,36.5003,22.5955,1
671259446,18495,Togo,2.0,True,cargo,large,12.5,45.0,2024-07-11T11:00:00,2024-07-11T13:33:54.420126,36.1358,10.4078,0
626662378,3254,Gabon,67.1,False,other,small,10.1,117.7,2024-09-05T11:00:00,2024-09-05T12:37:46.629703,41.1566,-31.0869,0
511234172,10827,Palau,30.8,True,container,medium,12.8,73.2,2024-04-26T20:00:00,2024-04-27T03:25:17.192277,14.0116,51.5059,0
259011904,14175,Norway,85.5,False,cargo,large,13.2,325.1,2024-07-14T09:00:00,2024-07-14T12:27:54.443188,31.1024,12.5451,0
235749633,2754,UK,2.0,False,cargo,medium,9.3,333.0,2024-12-14T01:00:00,2024-12-14T02:59:29.856924,1.0811,4.8266,0
564482193,1569,Singapore,62.5,False,container,small,9.1,221.1,2024-05-19T12:00:00,2024-05-19T16:21:39.587939,34.9925,32.9097,0
257475133,4253,Norway,204.7,False,tanker,VLCC,3.3,154.8,2024-08-27T16:00:00,2024-08-28T12:13:38.738977,69.6162,46.7952,1
613175450,9687,Cameroon,116.9,False,bulk_carrier,small,7.6,307.2,2024-03-22T12:00:00,2024-03-22T13:14:41.469628,-7.6314,64.0485,0
220169894,686,Denmark,74.3,True,tanker,medium,9.6,201.5,2024-05-18T12:00:00,2024-05-18T13:30:54.934299,0.5282,56.2652,0
671813152,12286,Togo,82.7,False,fishing,VLCC,12.5,277.0,2024-09-17T18:00:00,2024-09-17T22:49:02.568903,42.8963,-35.129,0
674610099,5501,Tanzania,170.7,True,tanker,large,2.6,164.3,2024-09-25T13:00:00,2024-09-26T11:10:38.749231,43.1253,38.1026,1
414219991,4646,China,2.4,False,cargo,medium,10.9,329.3,2024-04-25T05:00:00,2024-04-25T08:28:50.804941,24.4286,57.4223,0
674195586,8154,Tanzania,2.0,False,tanker,large,13.9,344.3,2024-09-02T22:00:00,2024-09-02T22:48:03.170130,-7.9479,78.9244,0
241337759,2885,Greece,2.0,False,cargo,medium,8.5,317.0,2024-10-05T20:00:00,2024-10-05T20:06:00,7.1228,111.0914,0
671179490,11575,Togo,72.1,True,bulk_carrier,large,13.7,224.4,2024-09-12T07:00:00,2024-09-12T07:24:11.853467,52.6965,-27.9718,0
257602763,19529,Norway,12.8,False,fishing,large,12.8,310.5,2024-07-12T03:00:00,2024-07-12T06:12:16.336561,5.2649,-6.3205,0
674059061,1861,Tanzania,131.4,False,tanker,small,4.6,235.0,2024-09-15T21:00:00,2024-09-16T00:15:26.226142,23.5121,56.3748,0
432665011,6355,Japan,263.3,True,tanker,small,5.5,206.5,2024-12-15T12:00:00,2024-12-16T21:17:14.731645,2.3452,-3.9137,1
211238724,18250,Germany,92.8,False,cargo,medium,7.3,157.4,2024-07-01T11:00:00,2024-07-01T16:08:51.356095,-2.2091,-15.7544,0
616453747,269,Comoros,32.6,False,tanker,large,10.4,153.5,2024-05-31T05:00:00,2024-05-31T08:08:54.025958,11.7737,73.8988,0
613493764,13954,Cameroon,2.0,False,fishing,large,8.7,270.7,2024-08-14T14:00:00,2024-08-14T14:17:47.948878,2.6957,3.1047,0
239906068,15293,Greece,127.9,False,container,VLCC,21.1,191.7,2024-04-22T09:00:00,2024-04-22T10:57:04.247934,21.1882,55.7161,0
538491382,16067,Marshall Islands,99.9,False,cargo,medium,10.1,66.9,2024-02-28T23:00:00,2024-02-29T00:24:05.911551,10.2278,-15.6364,0
564085233,4979,Singapore,169.6,True,bulk_carrier,VLCC,0.0,328.1,2024-07-04T16:00:00,2024-07-05T05:29:38.344792,7.8911,-18.5934,1
564760869,17956,Singapore,68.8,True,cargo,small,12.6,149.1,2024-10-19T23:00:00,2024-10-20T01:08:58.454247,38.3373,22.7435,0
357432304,5116,Panama,2.0,True,passenger,medium,9.0,45.0,2024-11-03T15:00:00,2024-11-03T20:44:14.069138,22.0296,115.9423,0
338319677,5605,USA,47.2,False,tanker,medium,10.6,39.9,2024-09-22T23:00:00,2024-09-23T00:19:14.526591,3.7799,107.6532,0
671801993,6139,Togo,119.0,False,tanker,large,4.6,356.7,2024-04-06T04:00:00,2024-04-06T04:30:00,35.8359,-5.1255,1
432203769,1997,Japan,79.2,False,tanker,large,5.3,356.5,2024-07-13T05:00:00,2024-07-13T08:49:24.246753,-5.3527,65.474,0
671980838,4520,Togo,196.1,False,tanker,medium,5.7,23.5,2024-04-19T13:00:00,2024-04-19T13:30:00,-3.9932,-13.1869,1
413041474,16269,China,48.9,False,tanker,medium,3.1,239.5,2024-09-27T11:00:00,2024-09-27T18:52:03.682057,34.2531,-38.1196,0
234120082,12340,UK,2.0,False,cargo,large,15.8,335.2,2024-01-31T17:00:00,2024-01-31T18:20:39.723674,7.6995,1.2273,0
613656828,743,Cameroon,68.0,False,container,small,9.7,114.5,2024-09-02T17:00:00,2024-09-02T21:24:37.834500,33.2183,27.1605,0
303867718,1231,USA,17.6,True,bulk_carrier,medium,15.2,354.6,2024-04-02T13:00:00,2024-04-02T13:07:31.277627,21.1203,105.4599,0
368811340,5302,USA,16.3,False,cargo,VLCC,17.4,98.8,2024-04-15T05:00:00,2024-04-15T11:37:49.345372,19.0205,114.963,0
564039178,13134,Singapore,26.6,False,bulk_carrier,small,8.9,295.6,2024-09-18T01:00:00,2024-09-18T01:06:00,7.2004,-13.7752,0
616982922,3441,Comoros,91.9,False,tanker,small,12.8,305.0,2024-12-14T02:00:00,2024-12-14T10:44:44.515062,-1.1883,-10.5069,0
636900650,10708,Liberia,57.7,False,tanker,VLCC,14.4,35.1,2024-10-19T12:00:00,2024-10-19T14:05:44.247597,14.5384,-3.4984,0
366534220,3974,USA,98.5,False,cargo,medium,8.8,303.4,2024-11-06T02:00:00,2024-11-06T04:11:39.672905,5.8257,118.0326,0
220399408,12413,Denmark,2.0,False,container,large,0.5,183.4,2024-11-26T16:00:00,2024-11-26T21:37:08.852592,40.1448,-2.4446,0
671527802,3448,Togo,73.2,False,container,large,13.7,83.5,2024-07-17T02:00:00,2024-07-17T02:06:00,9.8186,59.3334,0
538129973,17870,Marshall Islands,49.2,False,cargo,large,11.4,93.1,2024-09-04T09:00:00,2024-09-04T13:59:26.477909,40.9755,-19.6357,0
441279736,17836,South Korea,40.2,False,cargo,large,10.3,310.0,2024-11-24T06:00:00,2024-11-24T09:03:26.306373,36.732,21.7832,0
432413542,3885,Japan,14.3,False,cargo,large,9.9,18.1,2024-01-30T21:00:00,2024-01-31T03:48:01.819273,20.0064,117.3957,0
616629790,18148,Comoros,13.3,False,cargo,VLCC,5.2,12.5,2024-09-09T00:00:00,2024-09-09T00:18:43.126075,41.3666,-3.9778,0
232884360,2621,UK,81.3,True,bulk_carrier,small,7.4,139.4,2024-10-15T15:00:00,2024-10-15T16:05:37.565039,23.5691,54.8499,0
671592945,2785,Togo,219.2,True,tanker,medium,4.1,213.2,2024-03-03T15:00:00,2024-03-04T04:56:41.271076,37.1434,22.0347,1
432348067,13885,Japan,43.1,False,tanker,medium,6.8,298.8,2024-11-10T19:00:00,2024-11-10T21:13:10.157761,-0.5012,63.2226,0
563082577,8514,Singapore,6.6,False,bulk_carrier,VLCC,11.6,145.7,2024-08-09T09:00:00,2024-08-09T09:53:21.308230,11.5416,113.759,0
414722808,12269,China,115.3,False,tanker,medium,9.5,283.6,2024-11-20T20:00:00,2024-11-20T20:06:00,68.5252,41.633,0
355132052,5976,Panama,150.8,True,tanker,VLCC,4.7,62.8,2024-08-12T20:00:00,2024-08-13T06:47:40.241349,8.117,113.3378,1
626561841,4689,Gabon,261.0,True,tanker,large,6.9,1.3,2024-12-23T08:00:00,2024-12-25T04:58:17.131621,26.2093,58.0312,1
234256461,39,UK,58.6,True,passenger,medium,0.0,232.3,2024-02-27T04:00:00,2024-02-27T04:06:00,48.2322,-30.7086,0
432899389,1963,Japan,167.3,True,tanker,VLCC,7.9,210.9,2024-08-14T18:00:00,2024-08-15T07:24:51.275909,37.3454,22.1385,1
258483497,12756,Norway,85.8,False,bulk_carrier,large,10.3,32.8,2024-11-17T20:00:00,2024-11-18T03:54:17.223896,45.5731,132.6264,0
511690358,15913,Palau,39.2,False,tanker,medium,1.3,134.5,2024-11-03T22:00:00,2024-11-03T22:06:00,31.1247,31.3348,0
432738683,1236,Japan,95.9,False,cargo,large,8.3,246.4,2024-11-07T02:00:00,2024-11-07T02:06:00,13.6967,62.9652,0
671298404,17640,Togo,2.0,False,cargo,medium,13.7,122.8,2024-04-12T04:00:00,2024-04-12T08:54:24.696006,12.0053,77.6875,0
616487159,1114,Comoros,2.0,False,passenger,medium,4.4,99.5,2024-05-09T20:00:00,2024-05-09T20:06:00,22.4972,115.3872,0
369101807,940,USA,14.2,False,cargo,small,7.1,77.1,2024-04-10T20:00:00,2024-04-11T02:25:28.467257,3.9217,105.1076,0
366567003,16808,USA,107.5,False,bulk_carrier,small,15.8,325.5,2024-06-19T15:00:00,2024-06-19T15:06:00,31.0773,13.9471,0
259522222,10032,Norway,52.0,False,cargo,small,14.1,227.3,2024-01-23T18:00:00,2024-01-23T18:35:22.664321,26.534,58.8435,0
616832182,3549,Comoros,113.8,False,tanker,large,3.3,311.3,2024-03-20T18:00:00,2024-03-21T18:54:19.168651,10.0022,-0.1858,1
613561655,6282,Cameroon,63.2,True,bulk_carrier,VLCC,7.2,110.4,2024-08-31T08:00:00,2024-08-31T15:20:01.603618,34.4925,32.909,1
565288630,12388,Singapore,2.0,False,tanker,large,10.8,6.3,2024-03-09T15:00:00,2024-03-09T19:59:21.588495,41.0075,30.1867,0
351723193,19990,Panama,12.4,False,tanker,VLCC,8.2,315.7,2024-06-28T21:00:00,2024-06-28T23:10:42.278833,53.4461,-9.4606,0
211708553,5475,Germany,81.7,False,bulk_carrier,medium,5.8,247.3,2024-09-04T01:00:00,2024-09-04T03:12:35.675301,30.4937,3.8309,0
511211229,18272,Palau,64.2,False,container,small,6.5,149.0,2024-08-14T09:00:00,2024-08-14T09:06:00,17.6297,107.8577,0
671934407,5091,Togo,376.2,False,tanker,small,3.5,77.2,2024-10-06T01:00:00,2024-10-06T10:56:52.104625,7.7221,108.5827,1
626981738,5332,Gabon,252.8,True,bulk_carrier,medium,8.7,102.7,2024-01-24T18:00:00,2024-01-25T10:56:47.635054,44.0471,39.9142,1
440804747,8421,South Korea,2.0,True,cargo,large,16.5,154.0,2024-02-14T22:00:00,2024-02-14T22:06:00,3.294,2.1529,0
413939650,13921,China,50.8,False,cargo,small,14.2,225.9,2024-07-17T05:00:00,2024-07-17T05:43:21.093281,10.6405,115.2623,0
211254508,14951,Germany,26.5,False,container,large,17.8,123.1,2024-02-09T06:00:00,2024-02-09T06:17:20.829953,31.4647,-23.9973,0
613022755,11933,Cameroon,2.0,False,tanker,large,10.2,221.8,2024-11-06T05:00:00,2024-11-06T06:53:49.685116,36.4099,23.0723,0
538290766,3310,Marshall Islands,22.7,False,cargo,VLCC,8.3,139.8,2024-01-31T05:00:00,2024-01-31T05:06:00,51.0098,-29.171,0
258392793,19017,Norway,161.0,True,fishing,medium,9.4,230.8,2024-04-07T00:00:00,2024-04-07T00:06:00,5.6036,-7.6925,0
338011286,17558,USA,58.9,False,container,VLCC,13.8,263.9,2024-01-14T13:00:00,2024-01-14T17:35:53.075830,3.3791,-1.321,0
538187982,4406,Marshall Islands,217.2,True,tanker,VLCC,5.0,240.3,2024-02-09T07:00:00,2024-02-09T16:53:55.814984,54.3095,140.4411,1
259188849,7253,Norway,76.6,False,bulk_carrier,large,9.2,160.5,2024-06-08T04:00:00,2024-06-08T04:06:00,36.6118,23.0034,0
220941749,17015,Denmark,50.2,False,fishing,large,13.7,136.8,2024-07-12T13:00:00,2024-07-12T21:36:18.097818,38.9265,-25.5907,0
671126225,6061,Togo,20.0,False,passenger,VLCC,5.2,105.4,2024-07-18T00:00:00,2024-07-18T00:06:00,26.4742,59.3581,0
218431734,17652,Germany,2.0,False,container,medium,10.0,350.8,2024-05-29T09:00:00,2024-05-29T10:33:02.676500,38.2371,12.041,0
412815358,18834,China,2.0,False,bulk_carrier,medium,9.1,102.1,2024-10-26T17:00:00,2024-10-26T17:06:00,4.8371,119.136,0
220345355,12075,Denmark,106.9,False,tanker,large,5.1,108.1,2024-12-27T04:00:00,2024-12-27T04:06:00,42.7545,-36.4301,0
626220286,6291,Gabon,185.9,True,cargo,large,4.3,181.0,2024-06-26T07:00:00,2024-06-27T07:05:53.917965,36.3495,22.8217,1
413410951,9291,China,77.3,False,tanker,medium,9.2,141.2,2024-01-12T19:00:00,2024-01-13T00:27:19.890258,19.8496,116.1432,0
235648349,10197,UK,3.6,False,bulk_carrier,VLCC,16.5,206.9,2024-04-06T06:00:00,2024-04-06T06:06:00,40.7676,-0.7406,0
233023081,12573,UK,87.6,False,tanker,medium,10.1,274.5,2024-04-07T08:00:00,2024-04-07T12:40:06.773003,26.9494,59.1478,0
431407698,11871,Japan,35.6,False,cargo,small,8.9,245.9,2024-02-19T03:00:00,2024-02-19T03:15:29.123711,36.5077,22.59,0
219445078,3697,Denmark,85.8,False,fishing,medium,7.9,90.3,2024-08-14T22:00:00,2024-08-14T22:06:00,-1.0735,59.2661,0
674278866,6286,Tanzania,203.7,True,tanker,large,2.6,292.5,2024-05-09T13:00:00,2024-05-10T16:22:34.089488,-3.4731,0.2684,1
218972777,19183,Germany,52.8,False,bulk_carrier,medium,10.4,294.6,2024-05-31T04:00:00,2024-05-31T04:06:00,12.5729,2.873,0
538536584,14455,Marshall Islands,73.3,False,cargo,small,19.2,84.7,2024-03-19T11:00:00,2024-03-19T11:06:00,36.9477,21.9476,0
368077958,14332,USA,109.9,False,cargo,medium,2.5,262.6,2024-09-09T06:00:00,2024-09-09T09:53:43.185889,48.2502,-14.9484,0
368903769,18914,USA,72.2,False,bulk_carrier,VLCC,1.6,125.8,2024-12-06T12:00:00,2024-12-06T12:49:22.756138,16.6563,109.3807,0
220650410,9455,Denmark,46.6,False,tanker,medium,9.2,12.8,2024-10-31T07:00:00,2024-10-31T07:06:00,36.9409,13.7292,0
674332569,16954,Tanzania,87.2,True,cargo,small,13.0,54.2,2024-11-14T11:00:00,2024-11-14T11:06:00,43.0738,37.1747,0
432285538,1424,Japan,2.0,False,cargo,large,7.9,231.1,2024-10-28T02:00:00,2024-10-28T03:22:36.852534,-3.3493,-18.9151,0
636920371,1789,Liberia,226.7,True,tanker,VLCC,3.8,7.0,2024-03-12T23:00:00,2024-03-14T17:52:13.851755,53.8125,137.6057,1
565572081,14899,Singapore,40.1,False,passenger,small,16.5,322.5,2024-11-18T08:00:00,2024-11-18T08:37:45.797386,53.5479,-29.811,0
564931327,6201,Singapore,59.3,False,tanker,small,13.9,264.9,2024-01-26T22:00:00,2024-01-26T23:31:32.903866,37.3269,22.0838,0
366781740,12484,USA,66.5,False,bulk_carrier,large,13.9,359.8,2024-04-08T12:00:00,2024-04-08T12:06:00,42.5427,-26.2864,0
366621368,9160,USA,34.4,False,tanker,small,16.3,216.1,2024-01-12T04:00:00,2024-01-12T08:16:09.728603,31.2959,29.7799,0
431291431,19111,Japan,82.7,False,container,small,9.8,294.8,2024-08-28T19:00:00,2024-08-28T19:06:00,13.895,-4.7132,0
626697104,1351,Gabon,83.6,False,tanker,VLCC,3.6,140.4,2024-05-10T21:00:00,2024-05-11T14:04:48.593863,-5.4204,75.8731,1
431823017,15926,Japan,46.1,False,tanker,medium,8.8,3.1,2024-12-05T20:00:00,2024-12-05T23:22:40.281626,42.506,-37.8999,0
432212254,15901,Japan,61.3,False,tanker,VLCC,6.8,228.5,2024-12-05T11:00:00,2024-12-05T11:06:00,12.152,112.6881,0
211866471,6488,Germany,99.4,False,bulk_carrier,medium,6.0,265.5,2024-09-28T15:00:00,2024-09-28T15:06:00,3.3024,106.2827,0
637143669,2291,Liberia,233.7,False,tanker,VLCC,8.7,10.0,2024-12-29T14:00:00,2024-12-30T11:20:01.611552,45.2413,40.6947,1
564351629,12646,Singapore,92.9,False,bulk_carrier,VLCC,8.9,18.3,2024-01-19T00:00:00,2024-01-19T02:56:39.233141,3.8567,111.7603,0
511860182,11493,Palau,96.1,True,fishing,medium,8.2,176.2,2024-06-27T00:00:00,2024-06-27T01:00:44.815666,36.9521,8.8617,0
354029890,5641,Panama,208.6,True,tanker,VLCC,3.2,308.3,2024-08-29T20:00:00,2024-08-30T17:27:52.094502,36.5417,22.8746,1
414797650,1410,China,127.4,False,container,small,11.0,325.3,2024-07-07T06:00:00,2024-07-07T08:13:58.711913,2.2662,115.8566,0
441310742,13667,South Korea,4.6,False,bulk_carrier,medium,15.8,86.4,2024-10-29T05:00:00,2024-10-29T08:38:25.921111,32.4,17.6068,0
636563952,169,Liberia,95.4,False,cargo,small,1.0,148.3,2024-03-09T17:00:00,2024-03-10T15:32:08.347113,43.6842,38.0502,1
218447287,2914,Germany,43.5,False,cargo,medium,2.6,325.6,2024-08-24T19:00:00,2024-08-25T00:27:08.779920,15.5722,115.5454,0
413326608,13878,China,82.6,False,container,medium,8.1,263.1,2024-06-26T17:00:00,2024-06-26T21:28:17.813931,71.8195,32.6325,0
353035149,2362,Panama,238.3,False,tanker,VLCC,2.5,133.6,2024-02-10T15:00:00,2024-02-11T12:01:37.919049,52.7972,141.347,1
674419223,4830,Tanzania,82.6,False,cargo,small,8.7,214.2,2024-11-11T21:00:00,2024-11-11T21:06:00,43.4128,-15.1822,0
613886923,17924,Cameroon,21.5,False,tanker,medium,14.8,3.7,2024-01-08T22:00:00,2024-01-09T02:08:25.728330,74.7763,47.0662,0
219613602,19968,Denmark,64.6,True,tanker,VLCC,17.7,101.4,2024-03-12T20:00:00,2024-03-12T20:06:00,35.6757,-5.2927,0
303409789,2917,USA,141.0,True,cargo,medium,6.6,66.5,2024-01-18T12:00:00,2024-01-18T12:06:00,-2.7814,-3.4768,0
338356056,18052,USA,37.1,False,bulk_carrier,medium,10.3,84.4,2024-10-28T03:00:00,2024-10-28T05:38:57.798675,4.896,113.1755,0
357434934,2644,Panama,2.0,True,cargo,medium,12.0,99.3,2024-12-01T01:00:00,2024-12-01T01:33:54.725085,34.4819,2.3463,0
511627892,10775,Palau,145.7,False,cargo,medium,6.3,190.1,2024-03-20T15:00:00,2024-03-21T02:58:56.725023,31.0525,25.034,0
259953817,9910,Norway,74.4,True,cargo,medium,12.2,248.9,2024-04-26T07:00:00,2024-04-26T07:06:00,8.842,-6.5379,0
674016690,11300,Tanzania,81.2,False,container,large,16.1,298.6,2024-02-14T11:00:00,2024-02-14T12:02:37.293206,35.3676,30.0015,0
637596009,18113,Liberia,86.0,False,bulk_carrier,small,8.0,265.7,2024-11-27T00:00:00,2024-11-27T00:12:32.770717,9.3277,114.6315,0
259711595,19380,Norway,32.9,False,bulk_carrier,VLCC,5.5,131.3,2024-11-03T11:00:00,2024-11-03T13:52:31.789478,-0.2836,50.2673,0
626995089,5964,Gabon,166.8,False,tanker,VLCC,6.2,315.4,2024-05-29T23:00:00,2024-05-30T02:06:19.914935,43.257,135.0315,1
626562464,1412,Gabon,93.7,True,tanker,VLCC,0.2,53.6,2024-10-29T01:00:00,2024-10-29T04:29:42.358354,44.9267,40.9776,1
538334379,2603,Marshall Islands,169.8,True,tanker,large,4.6,194.6,2024-08-23T06:00:00,2024-08-24T06:24:22.349939,54.0074,132.5816,1
232420896,8914,UK,67.0,False,cargo,VLCC,8.9,338.0,2024-01-14T19:00:00,2024-01-14T19:06:00,-0.8255,-15.3088,0
240990271,1167,Greece,3.6,True,cargo,medium,15.3,264.5,2024-02-13T03:00:00,2024-02-13T03:06:00,7.9453,-15.9314,0
259617611,14524,Norway,2.0,False,cargo,medium,14.5,292.2,2024-01-06T21:00:00,2024-01-07T01:38:21.742633,24.6464,56.622,0
563694935,13309,Singapore,61.7,False,cargo,large,7.1,71.1,2024-01-25T01:00:00,2024-01-25T08:13:51.958291,15.2274,109.1504,0
234496710,12439,UK,90.0,False,cargo,small,16.6,356.5,2024-01-17T04:00:00,2024-01-17T08:18:56.821814,38.1464,-23.2437,0
233352603,6666,UK,87.9,False,tanker,large,13.6,88.7,2024-04-08T02:00:00,2024-04-08T05:34:21.156062,7.6271,-3.0937,0
368118935,338,USA,31.3,False,container,medium,19.0,1.2,2024-11-22T17:00:00,2024-11-22T17:06:00,15.1781,109.117,0
538478726,3297,Marshall Islands,25.6,False,container,small,8.9,315.3,2024-02-07T11:00:00,2024-02-07T13:43:39.002338,40.4631,-2.6481,0
355987531,14758,Panama,115.5,False,tanker,small,19.2,163.1,2024-09-30T13:00:00,2024-09-30T15:44:03.090157,20.9143,67.4758,0
218971950,1921,Germany,71.9,False,other,large,7.0,195.0,2024-02-24T04:00:00,2024-02-24T12:15:54.943532,2.3797,58.9866,0
240238894,4222,Greece,112.5,False,tanker,large,10.5,93.7,2024-11-09T20:00:00,2024-11-09T22:42:11.502115,-1.6729,-14.1005,0
671285841,3503,Togo,249.4,True,tanker,large,3.9,7.5,2024-07-27T23:00:00,2024-07-28T19:13:20.126324,36.2932,22.8036,1
413062456,10466,China,99.2,False,tanker,medium,8.6,152.9,2024-03-03T03:00:00,2024-03-03T03:06:00,19.1316,69.703,0
511746050,789,Palau,45.2,False,cargo,VLCC,6.2,325.9,2024-04-24T15:00:00,2024-04-24T20:50:23.920471,4.3383,112.5564,0
441571870,10073,South Korea,12.7,True,tanker,VLCC,7.8,72.1,2024-09-13T15:00:00,2024-09-13T15:06:00,48.5269,-35.2374,0
636128533,13191,Liberia,77.4,True,bulk_carrier,small,12.9,225.4,2024-08-20T09:00:00,2024-08-20T09:06:00,3.4063,-4.0316,0
235417004,6710,UK,102.7,True,tanker,small,8.6,115.1,2024-09-24T17:00:00,2024-09-24T21:03:42.622577,23.0759,76.2996,0
412840860,3247,China,212.7,True,tanker,small,6.6,40.9,2024-01-10T04:00:00,2024-01-11T10:01:01.339511,48.3075,131.5788,1
626386228,8989,Gabon,81.3,False,passenger,medium,9.8,120.5,2024-02-21T05:00:00,2024-02-21T05:45:46.627191,40.2434,-32.377,0
